customer_id,customer_name,province,amount,note
765184,bui  huu   nam,NgheAn,16333405,khach quen
765194,  luu ngoc cuong ,BinhDuong,2729778,moi dang ky
765205,PHAM QUOC LONG,CanTho,546131,khach quen
765207,nguyen  quoc   nam,BinhDuong,3201960,VIP tiem nang
765213,  nguyen minh son ,HoChiMinh,3238424,moi dang ky
765216,Hoang Quoc Ich ,KhanhHoa,4247502,VIP tiem nang
765219,vo huu phuong,ThanhHoa,2601463,VIP tiem nang
765235,  le quoc khanh ,KhanhHoa,7608321,moi dang ky
765264,Duong Huu Long ,HaiPhong,717849,
765286,luu  ngoc   hoa,KhanhHoa,883694,can cham soc
765297,  cao thanh nam ,ThanhHoa,10598411,
765305,  luu thanh yen ,ThanhHoa,522845,moi dang ky
765306,phan  thanh   tam,HoChiMinh,2964807,
765315,ngo duc dung,ThanhHoa,2628314,
765319,Luu Thanh Uyen ,DongNai,2384468,khach quen
765328,phan huu viet,CanTho,3716308,VIP tiem nang
765345,Phan Quoc Mai ,BinhDuong,585792,moi dang ky
765348,le ngoc uyen,HoChiMinh,305039,VIP tiem nang
765352,PHAM THI OANH,BinhDuong,4147057,khach quen
765375,do  van   khanh,DongNai,1716335,can cham soc
765379,trinh  huu   yen,DaNang,617494,
765381,  ly thanh mai ,DaNang,288920,VIP tiem nang
765389,Bui Thanh Binh ,BinhDuong,861810,can cham soc
765412,vu  huu   xuan,CanTho,1207884,can cham soc
765417,  cao thanh mai ,HaNoi,453264,VIP tiem nang
765434,  le thi ich ,NgheAn,2454769,
765436,pham huu long,BinhDuong,259333,VIP tiem nang
765437,vo  thi   ich,CanTho,4237396,
765441,vo minh long,DongNai,12096562,can cham soc
765456,ly ngoc long,BinhDuong,401676,moi dang ky
765467,tran duc long,DongNai,822756,can cham soc
765471,  bui huu an ,BinhDuong,225152,
765480,ly  minh   phuong,HoChiMinh,877869,
765493,Pham Ngoc Tam ,NgheAn,365920,can cham soc
765521,Vu Thi Em ,NgheAn,10380708,khach quen
765555,Luu Thanh Hoa ,CanTho,3734763,VIP tiem nang
765580,TRINH DUC TAM,DongNai,4310237,VIP tiem nang
765587,Pham Thi Viet ,DaNang,402245,khach quen
765594,Vu Thanh Binh ,HoChiMinh,892959,
765619,  dang minh hoa ,BinhDuong,1188491,khach quen
765622,Vo Minh Quyen ,CanTho,2727542,moi dang ky
765626,  bui thanh dung ,ThanhHoa,2577961,VIP tiem nang
765631,  pham ngoc dung ,BinhDuong,1117233,khach quen
765635,BUI MINH QUYEN,ThanhHoa,856144,
765637,luu  thi   hoa,HaNoi,2007249,can cham soc
765654,dang thanh son,BinhDuong,478342,khach quen
765655,CAO MINH XUAN,HaNoi,494829,moi dang ky
765660,tran  van   uyen,BinhDuong,693903,
765669,cao  huu   cuong,HaiPhong,3857240,
765693,dang ngoc cuong,DaNang,2760537,
765709,  ta minh long ,NgheAn,367907,VIP tiem nang
765751,nguyen  thanh   hoa,CanTho,237655,moi dang ky
765758,ly  quoc   uyen,HoChiMinh,322503,VIP tiem nang
765769,hoang  quoc   khanh,NgheAn,344712,
765778,ly  van   em,BinhDuong,5293266,
765781,Trinh Huu Quyen ,DongNai,2865015,
765793,ta  quoc   son,NgheAn,4300442,moi dang ky
765807,le thi giang,HaiPhong,525272,can cham soc
765811,Cao Huu Binh ,DaNang,1586871,VIP tiem nang
765834,le  thi   dung,DongNai,4212909,
765841,Bui Quoc Yen ,DongNai,2615653,VIP tiem nang
765848,le quoc binh,BinhDuong,741889,
765851,Vo Ngoc Son ,HoChiMinh,501523,VIP tiem nang
765860,Pham Duc Hoa ,DongNai,3422506,moi dang ky
765865,Nguyen Huu Khanh ,BinhDuong,817019,
765866,  hoang thanh viet ,DaNang,706939,moi dang ky
765868,Hoang Thanh Ich ,CanTho,2522431,
765892,LY THANH TAM,BinhDuong,371053,moi dang ky
765907,  luu quoc khanh ,HaNoi,1391273,VIP tiem nang
765908,nguyen duc phuong,DongNai,5185838,can cham soc
765919,  bui quoc dung ,BinhDuong,10098566,
765930,ta ngoc mai,ThanhHoa,12964403,moi dang ky
765940,DANG VAN YEN,KhanhHoa,9183690,
765945,Trinh Minh An ,ThanhHoa,3101533,can cham soc
765953,Tran Thi Son ,CanTho,305819,khach quen
765955,Trinh Huu An ,DaNang,740562,khach quen
765961,  ta van an ,HaNoi,596764,
765980,  hoang thi khanh ,NgheAn,208724,can cham soc
765983,Luu Minh Khanh ,HaNoi,1282548,
765985,hoang  minh   cuong,CanTho,258395,khach quen
765991,hoang  huu   ich,DaNang,3265379,
765999,le  minh   tam,DongNai,615896,khach quen
766009,Dang Duc Xuan ,HaiPhong,418427,
766024,Cao Thi Viet ,DaNang,3169294,
766040,Ly Ngoc Oanh ,HaiPhong,3178104,can cham soc
766085,Luu Minh Giang ,KhanhHoa,664039,khach quen
766097,ly duc hoa,HoChiMinh,398862,
766111,Vo Van Xuan ,DaNang,1014442,moi dang ky
766114,TRAN NGOC TAM,HoChiMinh,18752908,can cham soc
766126,  dang thi uyen ,DaNang,470304,
766144,bui quoc binh,NgheAn,4152401,
766151,Le Thanh Khanh ,HoChiMinh,376750,can cham soc
766152,ta thi giang,DongNai,608165,
766155,le minh cuong,BinhDuong,422178,
766209,  bui huu an ,DongNai,3842340,
766219,nguyen ngoc xuan,DaNang,2026153,VIP tiem nang
766224,  hoang duc khanh ,HaiPhong,243087,VIP tiem nang
766225,Pham Thi Khanh ,KhanhHoa,5756065,
766240,vo  duc   viet,BinhDuong,238310,
766245,bui  duc   phuc,HaiPhong,551611,khach quen
766249,CAO VAN PHUONG,ThanhHoa,412384,
766261,ly  huu   khanh,KhanhHoa,1546735,moi dang ky
766267,ngo ngoc giang,HaiPhong,393004,
766279,Vu Minh Xuan ,CanTho,667795,VIP tiem nang
766289,Trinh Ngoc Cuong ,HaNoi,2314695,can cham soc
766297,bui  duc   phuong,NgheAn,395408,khach quen
766308,bui  thi   son,DaNang,683068,VIP tiem nang
766311,Cao Ngoc Dung ,HoChiMinh,580516,can cham soc
766320,phan van viet,KhanhHoa,1400287,can cham soc
766324,  ngo duc xuan ,BinhDuong,689037,moi dang ky
766339,DANG VAN MAI,KhanhHoa,1595645,moi dang ky
766352,TRINH MINH PHUONG,DaNang,1054161,can cham soc
766368,tran  duc   giang,BinhDuong,523679,
766374,nguyen duc em,BinhDuong,7607237,VIP tiem nang
766388,DANG HUU UYEN,NgheAn,542366,khach quen
766419,nguyen  duc   son,HaiPhong,295500,VIP tiem nang
766426,LY NGOC TAM,KhanhHoa,3882481,
766438,HOANG QUOC YEN,HaiPhong,739414,can cham soc
766440,  vu thi long ,DaNang,3412237,khach quen
766462,le duc nam,BinhDuong,2655200,
766464,phan huu giang,NgheAn,3256034,can cham soc
766470,  ta van quyen ,DongNai,2212528,moi dang ky
766480,HOANG MINH QUYEN,BinhDuong,4123313,khach quen
766487,DO DUC LONG,HoChiMinh,1071732,moi dang ky
766490,luu van dung,HoChiMinh,1246101,VIP tiem nang
766494,DANG THANH PHUONG,ThanhHoa,3162851,moi dang ky
766510,VU THANH QUYEN,DongNai,11539437,can cham soc
766520,tran  van   uyen,BinhDuong,527203,VIP tiem nang
766525,  duong thi viet ,HaNoi,822684,
766527,PHAN THANH TAM,ThanhHoa,478717,can cham soc
766537,hoang  thi   oanh,HaiPhong,4033857,
766541,do van phuc,BinhDuong,3156076,VIP tiem nang
766548,LUU NGOC NAM,KhanhHoa,2194795,VIP tiem nang
766554,LY QUOC VIET,HaiPhong,2652671,moi dang ky
766576,  vu ngoc nam ,HaNoi,2503521,moi dang ky
766590,TA DUC CUONG,DaNang,839399,khach quen
766592,  trinh quoc nam ,KhanhHoa,2652522,VIP tiem nang
766600,Dang Van Dung ,ThanhHoa,877642,
766603,HOANG THANH PHUC,HaiPhong,19653000,moi dang ky
766604,  le thi ich ,BinhDuong,5346090,can cham soc
766629,do duc viet,BinhDuong,505399,VIP tiem nang
766634,do thi quyen,HaiPhong,1565683,moi dang ky
766635,  do quoc an ,KhanhHoa,3960439,moi dang ky
766644,do  quoc   yen,CanTho,4322541,khach quen
766652,Pham Ngoc Nam ,CanTho,11271497,
766653,dang  duc   binh,NgheAn,1298378,
766655,ly ngoc son,CanTho,3445279,moi dang ky
766659,LUU DUC VIET,HaNoi,878770,can cham soc
766668,Vu Thanh Binh ,KhanhHoa,834091,moi dang ky
766671,Pham Thi Yen ,NgheAn,360758,can cham soc
766679,trinh  duc   viet,NgheAn,2491902,moi dang ky
766687,Hoang Ngoc Nam ,HaiPhong,765426,can cham soc
766724,Le Duc Long ,HaNoi,16265618,khach quen
766735,nguyen ngoc quyen,DongNai,3672043,
766738,  nguyen thi em ,DaNang,1969549,VIP tiem nang
766749,trinh  duc   uyen,CanTho,4497768,can cham soc
766750,Ly Thi Yen ,DaNang,10717445,
766763,  tran quoc phuc ,ThanhHoa,1370739,
766764,vo  huu   dung,DongNai,11235397,VIP tiem nang
766774,ngo minh oanh,DongNai,857877,can cham soc
766794,Phan Thanh Quyen ,HaNoi,8744373,VIP tiem nang
766811,cao  duc   son,DaNang,820010,can cham soc
766817,Nguyen Huu Phuc ,DongNai,861685,khach quen
766847,DANG VAN TAM,BinhDuong,9699587,VIP tiem nang
766851,nguyen  ngoc   tam,ThanhHoa,763368,
766868,NGO HUU UYEN,HaiPhong,892027,can cham soc
766871,dang  huu   uyen,CanTho,7602748,khach quen
766876,  trinh duc phuong ,DongNai,8224345,can cham soc
766885,  ta ngoc quyen ,KhanhHoa,684181,
766892,tran  quoc   phuong,HoChiMinh,4406451,moi dang ky
766896,pham duc xuan,DongNai,8686906,
766910,  bui ngoc phuc ,CanTho,2396639,khach quen
766913,Pham Ngoc Quyen ,HaiPhong,812703,
766936,ngo duc an,DaNang,11527737,VIP tiem nang
766938,trinh ngoc nam,NgheAn,16131835,moi dang ky
766940,  duong quoc phuong ,HoChiMinh,1366953,VIP tiem nang
766941,le huu mai,HaNoi,11700899,moi dang ky
766962,ly  ngoc   oanh,BinhDuong,567967,can cham soc
766965,Nguyen Quoc Phuc ,BinhDuong,773471,can cham soc
766981,tran  thanh   long,NgheAn,768321,khach quen
766986,Vu Duc Cuong ,CanTho,1136748,moi dang ky
766993,tran  quoc   giang,BinhDuong,4322411,can cham soc
767037,do duc cuong,HaNoi,1169984,can cham soc
767041,TA QUOC EM,CanTho,426341,khach quen
767052,nguyen ngoc giang,HoChiMinh,4035418,moi dang ky
767061,BUI QUOC PHUONG,HaNoi,2468192,
767081,  hoang thi giang ,HoChiMinh,2489986,moi dang ky
767102,le  quoc   giang,CanTho,15271939,VIP tiem nang
767111,TA MINH XUAN,ThanhHoa,498587,
767116,trinh huu son,BinhDuong,3180143,
767119,vu  quoc   dung,HaiPhong,461408,VIP tiem nang
767121,HOANG NGOC MAI,DongNai,771362,can cham soc
767167,  trinh huu em ,HaNoi,1886821,
767174,tran huu binh,HaiPhong,511946,
767181,VU THI HOA,ThanhHoa,705544,khach quen
767196,ly quoc yen,DongNai,300544,
767205,cao quoc quyen,HaNoi,3658136,khach quen
767211,duong thanh son,KhanhHoa,595160,can cham soc
767244,DUONG QUOC XUAN,CanTho,2221130,can cham soc
767261,  duong thanh cuong ,DaNang,2064262,VIP tiem nang
767262,  dang thanh yen ,BinhDuong,472663,khach quen
767275,Duong Thi An ,HaNoi,305250,VIP tiem nang
767276,Hoang Quoc Oanh ,CanTho,4034027,moi dang ky
767282,TRAN DUC NAM,BinhDuong,1945813,
767287,  trinh quoc tam ,HaNoi,3007559,
767292,  cao thi son ,ThanhHoa,284547,can cham soc
767302,nguyen  van   phuc,KhanhHoa,875865,VIP tiem nang
767306,vu van binh,HoChiMinh,871475,VIP tiem nang
767309,Bui Duc Viet ,BinhDuong,692030,VIP tiem nang
767322,vu duc yen,HaNoi,373140,khach quen
767325,duong van tam,NgheAn,7549171,
767334,BUI HUU CUONG,DongNai,316341,
767341,  hoang duc son ,BinhDuong,2168383,
767345,  nguyen minh phuong ,CanTho,883931,VIP tiem nang
767349,  hoang duc em ,KhanhHoa,2838077,VIP tiem nang
767356,nguyen  thi   quyen,DongNai,3666535,
767383,ly  huu   cuong,NgheAn,1324271,khach quen
767386,ly  ngoc   tam,BinhDuong,3144435,VIP tiem nang
767406,  bui thanh quyen ,ThanhHoa,15353077,moi dang ky
767416,luu  thanh   xuan,DongNai,14037158,VIP tiem nang
767426,vo thanh tam,BinhDuong,19579589,khach quen
767436,ngo  huu   yen,ThanhHoa,3278173,
767437,  tran minh binh ,KhanhHoa,243489,can cham soc
767442,DO THI OANH,DaNang,14790263,
767458,VO NGOC EM,DaNang,291607,
767461,PHAM DUC UYEN,HaiPhong,680411,
767470,trinh huu quyen,KhanhHoa,783185,VIP tiem nang
767472,duong  duc   mai,DaNang,570401,khach quen
767473,  le thanh nam ,ThanhHoa,18419195,moi dang ky
767477,DO DUC PHUONG,HaNoi,813952,
767482,cao  thanh   yen,DaNang,5765074,
767487,Le Van An ,NgheAn,3059346,
767522,le ngoc viet,KhanhHoa,3831514,VIP tiem nang
767539,ly minh quyen,HoChiMinh,2187943,moi dang ky
767542,Bui Minh Khanh ,HoChiMinh,737596,VIP tiem nang
767544,Dang Quoc Binh ,ThanhHoa,1028354,khach quen
767560,NGO NGOC ICH,HoChiMinh,500400,moi dang ky
767562,TRAN THI MAI,CanTho,703845,moi dang ky
767563,LE MINH NAM,NgheAn,14542821,
767568,LY MINH QUYEN,ThanhHoa,5343548,VIP tiem nang
767595,dang huu cuong,BinhDuong,1650759,
767598,  duong quoc oanh ,ThanhHoa,3101122,moi dang ky
767600,bui ngoc son,HaiPhong,642195,can cham soc
767609,  phan thi xuan ,CanTho,19664502,khach quen
767642,ly minh em,HaNoi,231958,can cham soc
767652,dang  minh   mai,ThanhHoa,814053,
767662,VO THANH AN,NgheAn,838801,
767684,ly thanh son,ThanhHoa,2705100,
767692,  trinh quoc viet ,CanTho,612536,khach quen
767713,luu thanh hoa,DaNang,1185216,VIP tiem nang
767716,LY DUC EM,ThanhHoa,9651131,khach quen
767726,Ly Thi Ich ,HaNoi,728396,VIP tiem nang
767777,bui  duc   ich,KhanhHoa,9075302,can cham soc
767788,le  thanh   phuong,DongNai,7409817,VIP tiem nang
767791,Trinh Thi Phuc ,ThanhHoa,505825,khach quen
767819,luu  minh   oanh,HaNoi,657584,can cham soc
767825,NGUYEN THI SON,HaNoi,633061,khach quen
767833,  bui quoc xuan ,NgheAn,300282,moi dang ky
767848,  ly quoc viet ,HaNoi,1093693,VIP tiem nang
767855,DUONG HUU PHUC,NgheAn,581834,moi dang ky
767859,tran quoc son,HaNoi,847481,can cham soc
767861,ta quoc quyen,ThanhHoa,17942843,VIP tiem nang
767871,hoang  ngoc   em,DongNai,7312284,khach quen
767888,TRINH NGOC TAM,HoChiMinh,742898,khach quen
767914,  ta duc ich ,NgheAn,7596053,
767919,Bui Van Quyen ,ThanhHoa,10939080,VIP tiem nang
767927,Trinh Van Mai ,HaNoi,2343282,
767928,  trinh minh oanh ,ThanhHoa,514066,can cham soc
767935,Hoang Van Em ,DongNai,6486895,
767942,phan  duc   quyen,DongNai,1447553,
767962,vo  ngoc   dung,HoChiMinh,11105139,VIP tiem nang
767980,tran  van   nam,BinhDuong,3780200,can cham soc
767998,Pham Van Viet ,CanTho,1558207,
768020,  tran huu em ,CanTho,18356614,khach quen
768021,Dang Quoc Nam ,HaiPhong,353232,
768022,  pham minh yen ,NgheAn,1665162,moi dang ky
768028,dang thi giang,CanTho,373108,can cham soc
768029,nguyen  ngoc   ich,HoChiMinh,410814,moi dang ky
768035,  dang ngoc long ,HoChiMinh,852727,can cham soc
768041,PHAN DUC QUYEN,ThanhHoa,783597,
768044,LE DUC XUAN,DaNang,12988208,VIP tiem nang
768050,TRAN DUC KHANH,DongNai,773892,moi dang ky
768070,Duong Thanh Uyen ,HoChiMinh,610135,khach quen
768072,trinh thi mai,HaNoi,438603,VIP tiem nang
768084,duong minh oanh,ThanhHoa,2559055,VIP tiem nang
768086,PHAM QUOC CUONG,BinhDuong,8550784,moi dang ky
768090,Do Duc Tam ,NgheAn,3235076,VIP tiem nang
768101,PHAN THANH ICH,NgheAn,2801664,VIP tiem nang
768124,phan minh giang,ThanhHoa,357398,khach quen
768126,Nguyen Van Uyen ,BinhDuong,311918,moi dang ky
768137,luu van ich,NgheAn,750094,khach quen
768141,  ta huu oanh ,HaNoi,2405450,khach quen
768148,  hoang thi oanh ,NgheAn,4393473,
768153,TA VAN BINH,KhanhHoa,472399,
768154,hoang  minh   long,BinhDuong,1404252,VIP tiem nang
768161,  bui minh binh ,HaiPhong,512555,
768167,tran thi phuc,NgheAn,1072625,
768170,  phan quoc phuc ,ThanhHoa,714385,can cham soc
768171,  ngo ngoc xuan ,HaiPhong,4361355,VIP tiem nang
768207,  ngo huu yen ,HaiPhong,481190,
768228,do van tam,KhanhHoa,2076060,VIP tiem nang
768233,  ngo quoc cuong ,NgheAn,5348930,khach quen
768237,tran ngoc khanh,KhanhHoa,4243332,can cham soc
768248,duong minh cuong,NgheAn,534203,
768261,VU THI LONG,ThanhHoa,737315,can cham soc
768266,dang ngoc an,NgheAn,1474722,moi dang ky
768271,TRAN MINH HOA,BinhDuong,17745286,
768279,vu  ngoc   giang,BinhDuong,2886865,
768295,Trinh Quoc Oanh ,HoChiMinh,18390063,khach quen
768317,dang  quoc   oanh,HaiPhong,1180894,VIP tiem nang
768328,BUI MINH MAI,DaNang,443824,VIP tiem nang
768333,ly  ngoc   ich,BinhDuong,3692981,
768345,ngo  van   son,HaiPhong,893528,moi dang ky
768350,  vo thanh phuc ,DaNang,621849,
768355,do ngoc uyen,KhanhHoa,500395,moi dang ky
768359,Do Duc Ich ,HaNoi,2840531,VIP tiem nang
768366,  tran quoc son ,CanTho,317547,can cham soc
768368,vo  ngoc   nam,DaNang,754754,
768372,duong thi phuc,KhanhHoa,308484,
768395,  dang quoc xuan ,NgheAn,368090,moi dang ky
768402,  le quoc phuc ,ThanhHoa,2326981,can cham soc
768408,ly  ngoc   tam,HaiPhong,834510,khach quen
768414,TRINH THI VIET,ThanhHoa,4195602,VIP tiem nang
768416,Do Minh Uyen ,DongNai,514002,
768425,  phan thi phuc ,KhanhHoa,595415,khach quen
768474,bui duc em,NgheAn,1453260,VIP tiem nang
768478,do thi phuong,DaNang,14628924,moi dang ky
768486,NGO NGOC OANH,KhanhHoa,290474,VIP tiem nang
768489,  dang huu phuong ,ThanhHoa,10697055,
768505,  pham minh em ,HaiPhong,1114701,
768511,  cao minh long ,CanTho,2375339,
768517,DO THANH CUONG,HaNoi,764531,
768527,  phan ngoc uyen ,HoChiMinh,2937315,moi dang ky
768539,Phan Van Uyen ,ThanhHoa,413834,moi dang ky
768541,cao minh xuan,DongNai,2076136,
768545,Pham Ngoc Quyen ,HaNoi,2050709,can cham soc
768562,luu  thanh   uyen,DaNang,364889,
768578,TRAN DUC AN,NgheAn,3790353,
768582,  ly quoc xuan ,KhanhHoa,486564,khach quen
768588,bui quoc an,BinhDuong,2589303,moi dang ky
768592,  duong van viet ,KhanhHoa,6324975,khach quen
768651,  cao huu long ,CanTho,686816,khach quen
768655,Duong Van Oanh ,HoChiMinh,2548250,can cham soc
768662,phan thanh phuong,HaNoi,2785436,moi dang ky
768665,VU THANH BINH,HaiPhong,17895434,khach quen
768678,vo van yen,KhanhHoa,3183967,VIP tiem nang
768679,  hoang huu giang ,HaNoi,3750620,VIP tiem nang
768683,ta van giang,DaNang,15946427,moi dang ky
768687,TA NGOC BINH,DongNai,480966,
768688,CAO VAN PHUONG,HaiPhong,677849,khach quen
768690,Tran Van Phuong ,ThanhHoa,736646,
768692,Luu Quoc Em ,KhanhHoa,731493,VIP tiem nang
768739,cao ngoc em,DaNang,8894672,moi dang ky
768743,PHAN THANH CUONG,BinhDuong,788616,VIP tiem nang
768777,VU VAN ICH,DongNai,3732256,khach quen
768790,  pham thi quyen ,HaiPhong,606589,khach quen
768797,NGUYEN MINH VIET,DaNang,468822,khach quen
768805,hoang  duc   phuong,HaiPhong,322199,
768845,TRINH DUC YEN,KhanhHoa,1506728,
768850,Ta Huu Phuong ,HaiPhong,304962,
768853,Trinh Ngoc Binh ,CanTho,875250,
768863,dang  thi   uyen,DaNang,2041976,can cham soc
768875,  phan ngoc long ,DaNang,3727073,khach quen
768882,ly huu quyen,HaNoi,9499032,VIP tiem nang
768892,Ta Quoc Yen ,KhanhHoa,2736911,
768906,vu  thi   khanh,HaiPhong,712795,
768919,VU MINH PHUC,ThanhHoa,14794213,moi dang ky
768925,TRINH MINH KHANH,HaiPhong,3017134,can cham soc
768937,  phan minh cuong ,BinhDuong,378877,VIP tiem nang
768938,  nguyen quoc binh ,DongNai,744525,can cham soc
768957,Hoang Thi Yen ,CanTho,826532,moi dang ky
768958,do  ngoc   phuong,HaiPhong,19275174,can cham soc
768959,vu  duc   binh,HaiPhong,1605528,khach quen
768960,cao  huu   tam,HoChiMinh,217924,VIP tiem nang
768973,  tran thi nam ,KhanhHoa,833572,khach quen
768983,  vo thi an ,KhanhHoa,3274319,moi dang ky
768993,VO MINH YEN,HaiPhong,15776424,can cham soc
769039,  ly duc mai ,NgheAn,1375780,VIP tiem nang
769041,  do van binh ,BinhDuong,3868333,VIP tiem nang
769047,  vo quoc binh ,HoChiMinh,1033857,VIP tiem nang
769068,duong ngoc son,HoChiMinh,2582453,can cham soc
769071,DO VAN GIANG,HaiPhong,1920893,khach quen
769075,PHAN DUC ICH,DaNang,655914,moi dang ky
769078,VU VAN AN,BinhDuong,4162112,
769090,Dang Huu Yen ,HaNoi,3771654,can cham soc
769106,  luu duc cuong ,NgheAn,3013951,moi dang ky
769129,VO VAN XUAN,CanTho,664201,VIP tiem nang
769152,pham  quoc   yen,NgheAn,562567,moi dang ky
769178,Ly Duc Mai ,KhanhHoa,2166240,khach quen
769179,Le Thi Nam ,ThanhHoa,4420466,khach quen
769183,duong  huu   nam,NgheAn,3489931,khach quen
769195,VO MINH TAM,HaNoi,712093,
769202,NGUYEN QUOC UYEN,CanTho,9557994,
769222,Nguyen Quoc Nam ,CanTho,314733,
769235,Vo Duc Tam ,DongNai,269297,VIP tiem nang
769239,duong van son,DongNai,1042457,khach quen
769262,  le van phuc ,BinhDuong,2849870,
769263,tran  minh   yen,HaiPhong,780487,
769272,Phan Duc Giang ,NgheAn,4482778,khach quen
769275,vu  thanh   em,DaNang,316952,
769289,ly thi mai,KhanhHoa,853252,khach quen
769296,  vu ngoc giang ,KhanhHoa,460534,can cham soc
769298,NGO NGOC ICH,BinhDuong,11695926,can cham soc
769301,DANG QUOC QUYEN,BinhDuong,296713,
769325,tran van quyen,HaiPhong,3061561,
769332,BUI MINH QUYEN,NgheAn,2861150,
769335,cao  huu   quyen,HaiPhong,555802,
769344,vo  ngoc   long,NgheAn,394788,
769359,ly minh uyen,NgheAn,250332,
769373,le  thi   khanh,ThanhHoa,551070,
769385,  phan duc phuc ,HaiPhong,4280582,VIP tiem nang
769391,do duc yen,HaNoi,606569,khach quen
769441,duong  huu   long,DaNang,4281487,moi dang ky
769443,bui minh long,KhanhHoa,509617,moi dang ky
769447,cao van dung,ThanhHoa,296725,VIP tiem nang
769461,Phan Thanh Nam ,HoChiMinh,1372998,can cham soc
769484,Le Huu Binh ,DaNang,503070,
769486,ly ngoc cuong,DaNang,884411,VIP tiem nang
769502,  nguyen thi ich ,DaNang,573710,VIP tiem nang
769508,Dang Ngoc Mai ,HaiPhong,441189,moi dang ky
769521,DUONG HUU CUONG,DaNang,578436,khach quen
769522,  do thanh yen ,HaiPhong,652672,moi dang ky
769530,vo huu uyen,KhanhHoa,333360,
769532,Nguyen Thi Hoa ,HaiPhong,206542,
769568,vu  minh   an,NgheAn,4034626,khach quen
769576,phan  thi   dung,HaiPhong,571112,moi dang ky
769585,dang  van   khanh,DaNang,400295,
769587,Bui Minh Long ,HaNoi,695144,VIP tiem nang
769591,vu  thi   em,DaNang,16589910,
769592,  bui van tam ,HaNoi,4029119,
769595,  nguyen quoc yen ,NgheAn,553695,
769604,PHAM THI LONG,NgheAn,1757126,
769605,  ta minh oanh ,BinhDuong,849157,
769618,Ngo Thanh Binh ,BinhDuong,2562625,moi dang ky
769629,duong  ngoc   giang,ThanhHoa,5138704,VIP tiem nang
769642,trinh van mai,HoChiMinh,348846,VIP tiem nang
769650,ly  duc   nam,HaiPhong,843549,
769653,Hoang Minh Xuan ,HaNoi,3247789,moi dang ky
769669,vo  ngoc   tam,CanTho,9868216,
769672,le  duc   an,BinhDuong,2514990,
769698,DUONG MINH OANH,HoChiMinh,450324,khach quen
769718,TA THANH UYEN,CanTho,1488824,VIP tiem nang
769722,Nguyen Duc Long ,BinhDuong,5647993,moi dang ky
769725,Trinh Ngoc Giang ,HoChiMinh,3256767,moi dang ky
769735,bui quoc mai,ThanhHoa,215452,VIP tiem nang
769736,do  van   giang,KhanhHoa,2590309,khach quen
769748,cao  van   giang,CanTho,520823,VIP tiem nang
769783,trinh  huu   an,NgheAn,236926,khach quen
769796,HOANG MINH MAI,ThanhHoa,723566,
769833,nguyen van nam,HoChiMinh,5147694,VIP tiem nang
769836,PHAM THI HOA,HoChiMinh,19575871,VIP tiem nang
769852,  phan duc phuc ,DongNai,4310064,
769865,pham  ngoc   phuong,BinhDuong,3361555,VIP tiem nang
769882,Trinh Quoc Mai ,NgheAn,1021521,moi dang ky
769885,  cao minh phuong ,DongNai,307411,moi dang ky
769902,do thi ich,KhanhHoa,4081340,
769904,  vu duc tam ,DongNai,473756,
769912,luu van mai,DaNang,3321678,
769920,duong thanh xuan,KhanhHoa,3544524,khach quen
769928,le  thi   yen,HaiPhong,3062910,
769930,phan  thi   ich,HoChiMinh,2051531,
769934,Ly Quoc Phuc ,BinhDuong,500823,
769947,vu quoc quyen,HaNoi,269518,VIP tiem nang
769948,ly ngoc hoa,CanTho,724107,khach quen
769970,Ly Minh Ich ,HaiPhong,761963,khach quen
769984,TRINH NGOC GIANG,CanTho,3260106,moi dang ky
769988,trinh quoc tam,DongNai,3958739,
769990,  bui duc an ,CanTho,321363,moi dang ky
770005,  ngo thanh hoa ,KhanhHoa,2332916,
770024,luu  duc   an,HaNoi,410978,
770029,cao quoc tam,HoChiMinh,340632,
770034,Hoang Quoc Hoa ,DaNang,813778,
770055,Cao Van Phuc ,CanTho,850546,
770062,Nguyen Van Phuc ,HaiPhong,649320,
770080,VO NGOC QUYEN,KhanhHoa,554523,
770084,BUI THI NAM,DongNai,429370,moi dang ky
770100,  luu ngoc nam ,ThanhHoa,611193,can cham soc
770104,  ngo minh son ,BinhDuong,568631,moi dang ky
770110,phan  van   long,ThanhHoa,16223560,VIP tiem nang
770118,Trinh Huu Son ,ThanhHoa,1065029,moi dang ky
770132,Ngo Van Son ,HaNoi,2853815,moi dang ky
770138,le  duc   mai,ThanhHoa,1222429,VIP tiem nang
770150,LY THANH UYEN,HoChiMinh,894186,khach quen
770159,Do Quoc Viet ,DongNai,401938,moi dang ky
770195,do van dung,HaiPhong,745785,VIP tiem nang
770208,  phan thanh dung ,BinhDuong,658186,VIP tiem nang
770215,  bui duc uyen ,CanTho,2281204,
770223,LE THANH OANH,HaNoi,3269174,moi dang ky
770230,  bui huu hoa ,CanTho,501003,VIP tiem nang
770241,Do Thanh An ,BinhDuong,823464,moi dang ky
770258,ly  duc   yen,NgheAn,2196816,VIP tiem nang
770268,le  quoc   binh,DaNang,758141,khach quen
770270,bui  thi   binh,HaNoi,878678,khach quen
770281,BUI DUC XUAN,NgheAn,9842072,can cham soc
770298,Ly Minh Ich ,HoChiMinh,262132,VIP tiem nang
770307,  le thanh cuong ,HoChiMinh,480946,can cham soc
770311,Luu Duc Long ,HaNoi,530092,
770320,tran  quoc   son,NgheAn,3159801,
